SR09C-DI-EBPM-02,SR09A-PC-Q3D-03:I,0.988427,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-03,SR09A-PC-Q2AD-04:I,0.970834,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-04,SR09A-PC-Q1AD-05:I,1.255426,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-04,SR09A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-05,SR09A-PC-Q2AB-07:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-06,SR09A-PC-Q3B-08:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-06,SR09A-PC-Q2B-09:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR09C-DI-EBPM-07,SR09A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-02:I,0.009730,A

SR10C-DI-EBPM-01,SR10A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-01,SR10A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-02,SR10A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-03,SR10A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-04,SR10A-PC-Q1AB-05:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-04,SR10A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR10C-DI-EBPM-05,SR10A-PC-Q2AB-07:I,1.053573,A,SR24A-PC-VSTR-06:I,0.0099,A

SR10C-DI-EBPM-06,SR10A-PC-Q3B-08:I,0.917080,A,SR05A-PC-VSTR-02:I,0.009730,A

SR10C-DI-EBPM-06,SR10A-PC-Q2B-09:I,1.464993,A,SR05A-PC-VSTR-02:I,0.009730,A

SR10C-DI-EBPM-07,SR10A-PC-Q1B-10:I,1.168697,A,SR06A-PC-VSTR-02:I,0.009549,A

SR11C-DI-EBPM-01,SR11A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR11C-DI-EBPM-02,SR11A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR11C-DI-EBPM-02,SR11A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR11C-DI-EBPM-03,SR11A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR11C-DI-EBPM-04,SR11A-PC-Q1AB-05:I,1.295443,A,SR24A-PC-VSTR-06:I,0.0099,A

SR11C-DI-EBPM-04,SR11A-PC-Q1AB-06:I,1.295443,A,SR24A-PC-VSTR-06:I,0.0099,A

SR11C-DI-EBPM-05,SR11A-PC-Q2AB-07:I,1.053573,A,SR05A-PC-VSTR-02:I,0.009730,A

